transaction_id,user_id,age,timestamp,hour,day_of_week,amount,distance_from_home,category,device,is_fraud,amount_category,transactions_per_user,avg_transaction_amount,time_since_last_tx,tx_velocity_1h
TX003131,USR427,30,2026-05-29 13:03:40,13,4,12.22,3.92,grocery,pos,0,Low,35,52.06,2005.82,0
TX012411,USR427,30,2026-05-29 21:38:59,21,4,61.71,4.86,online_retail,mobile,0,Medium,36,52.33,515.32,0
TX010520,USR427,30,2026-05-30 02:50:00,2,5,44.42,11.42,grocery,web,0,Medium,37,52.12,311.02,0
TX013844,USR427,30,2026-05-30 15:52:26,15,5,39.77,1.83,grocery,web,0,Medium,38,51.79,782.43,0
TX008278,USR428,52,2026-05-03 13:20:26,13,6,6.9,10.85,services,pos,0,Low,1,6.9,-1.0,0
TX008808,USR428,52,2026-05-04 19:42:06,19,0,23.17,3.39,grocery,web,0,Medium,2,15.04,1821.67,0
TX003750,USR428,52,2026-05-05 17:13:29,17,1,7.7,4.09,entertainment,pos,0,Low,3,12.59,1291.38,0
TX009545,USR428,52,2026-05-06 14:31:24,14,2,18.39,4.5,online_retail,mobile,0,Low,4,14.04,1277.92,0
TX008497,USR428,52,2026-05-09 18:27:04,18,5,82.86,5.24,grocery,pos,0,Medium,5,27.8,4555.67,0
TX001660,USR428,52,2026-05-09 21:20:13,21,5,113.42,44.55,entertainment,mobile,0,High,6,42.07,173.15,0
TX008785,USR428,52,2026-05-13 10:43:51,10,2,41.02,2.55,online_retail,mobile,0,Medium,7,41.92,5123.63,0
TX007550,USR428,52,2026-05-14 00:44:54,0,3,18.72,2.72,online_retail,pos,0,Low,8,39.02,841.05,0
TX008627,USR428,52,2026-05-14 01:42:56,1,3,162.08,25.43,gas,pos,0,High,9,52.7,58.03,1
TX004423,USR428,52,2026-05-17 18:29:11,18,6,18.47,7.64,entertainment,mobile,0,Low,10,49.27,5326.25,0
TX008115,USR428,52,2026-05-18 18:35:05,18,0,10.64,11.26,gas,mobile,0,Low,11,45.76,1445.9,0
TX011636,USR428,52,2026-05-19 09:33:03,9,1,66.45,1.3,online_retail,pos,0,Medium,12,47.49,897.97,0
TX010176,USR428,52,2026-05-19 17:14:03,17,1,52.34,6.02,online_retail,mobile,0,Medium,13,47.86,461.0,0
TX006477,USR428,52,2026-05-19 22:14:23,22,1,19.25,11.85,grocery,mobile,0,Low,14,45.82,300.33,0
TX007458,USR428,52,2026-05-20 06:23:08,6,2,36.61,2.0,online_retail,pos,0,Medium,15,45.2,488.75,0
TX011282,USR428,52,2026-05-20 06:52:25,6,2,51.53,9.53,online_retail,mobile,0,Medium,16,45.6,29.28,1
TX010450,USR428,52,2026-05-21 12:23:32,12,3,40.6,3.51,travel,web,0,Medium,17,45.3,1771.12,0
TX003251,USR428,52,2026-05-21 17:33:23,17,3,52.4,2.07,online_retail,pos,0,Medium,18,45.7,309.85,0
TX011687,USR428,52,2026-05-23 09:21:38,9,5,19.97,15.12,online_retail,pos,0,Low,19,44.34,2388.25,0
TX008039,USR428,52,2026-05-26 09:30:04,9,1,56.05,17.56,online_retail,mobile,0,Medium,20,44.93,4328.43,0
TX004879,USR428,52,2026-05-27 14:47:32,14,2,33.7,5.23,travel,pos,0,Medium,21,44.39,1757.47,0
TX004625,USR428,52,2026-05-27 17:04:16,17,2,20.66,7.7,entertainment,pos,0,Medium,22,43.32,136.73,0
TX006396,USR428,52,2026-05-30 10:55:55,10,5,25.9,21.97,grocery,mobile,0,Medium,23,42.56,3951.65,0
TX002072,USR428,52,2026-05-30 11:48:25,11,5,30.03,2.79,gas,pos,0,Medium,24,42.04,52.5,1
TX002912,USR429,48,2026-05-01 13:32:17,13,4,7.8,6.81,services,web,0,Low,1,7.8,-1.0,0
TX004770,USR429,48,2026-05-01 14:21:52,14,4,17.52,2.82,entertainment,pos,0,Low,2,12.66,49.58,1
TX011330,USR429,48,2026-05-02 17:31:59,17,5,35.34,1.32,services,pos,0,Medium,3,20.22,1630.12,0
TX004709,USR429,48,2026-05-04 14:29:16,14,0,8.58,2.79,grocery,web,0,Low,4,17.31,2697.28,0
TX010511,USR429,48,2026-05-06 22:40:22,22,2,17.82,1.16,grocery,web,0,Low,5,17.41,3371.1,0
TX013604,USR429,48,2026-05-10 16:15:15,16,6,359.48,7.47,online_retail,mobile,0,High,6,74.42,5374.88,0
TX002350,USR429,48,2026-05-10 23:03:07,23,6,10.71,1.77,gas,web,0,Low,7,65.32,407.87,0
TX006807,USR429,48,2026-05-11 22:33:49,22,0,22.56,0.84,online_retail,pos,0,Medium,8,59.98,1410.7,0
TX008223,USR429,48,2026-05-13 23:45:04,23,2,14.39,10.93,grocery,pos,0,Low,9,54.91,2951.25,0
TX012286,USR429,48,2026-05-14 22:30:49,22,3,29.46,10.11,grocery,pos,0,Medium,10,52.37,1365.75,0
TX003746,USR429,48,2026-05-15 20:08:49,20,4,14.66,3.02,online_retail,pos,0,Low,11,48.94,1298.0,0
TX008383,USR429,48,2026-05-16 13:30:57,13,5,25.97,10.42,gas,mobile,0,Medium,12,47.02,1042.13,0
TX007746,USR429,48,2026-05-17 14:27:47,14,6,16.14,1.7,grocery,web,0,Low,13,44.65,1496.83,0
TX004957,USR429,48,2026-05-17 22:02:01,22,6,95.12,2.87,entertainment,pos,0,Medium,14,48.25,454.23,0
TX002411,USR429,48,2026-05-20 02:08:05,2,2,35.93,7.31,services,pos,0,Medium,15,47.43,3126.07,0
TX007788,USR429,48,2026-05-22 02:20:21,2,4,12.15,15.5,entertainment,mobile,0,Low,16,45.23,2892.27,0
TX011749,USR429,48,2026-05-22 11:21:59,11,4,76.77,2.83,grocery,mobile,0,Medium,17,47.08,541.63,0
TX006401,USR429,48,2026-05-23 06:06:01,6,5,12.7,2.19,gas,mobile,0,Low,18,45.17,1124.03,0
TX006757,USR429,48,2026-05-28 07:44:10,7,3,6.93,14.57,entertainment,web,0,Low,19,43.16,7298.15,0
TX000079,USR430,28,2026-05-01 15:11:48,15,4,33.01,9.35,grocery,mobile,0,Medium,1,33.01,-1.0,0
TX009972,USR430,28,2026-05-02 01:05:41,1,5,223.02,5.36,grocery,web,0,High,2,128.02,593.88,0
TX006754,USR430,28,2026-05-02 14:38:38,14,5,5.32,18.49,entertainment,web,0,Low,3,87.12,812.95,0
TX011890,USR430,28,2026-05-02 16:39:48,16,5,8.75,46.36,travel,mobile,0,Low,4,67.53,121.17,0
TX004178,USR430,28,2026-05-02 21:19:08,21,5,70.28,6.95,online_retail,pos,0,Medium,5,68.08,279.33,0
TX005141,USR430,28,2026-05-02 22:20:04,22,5,17.42,2.21,entertainment,mobile,0,Low,6,59.63,60.93,0
TX003613,USR430,28,2026-05-04 05:12:21,5,0,61.07,8.14,online_retail,pos,0,Medium,7,59.84,1852.28,0
TX004204,USR430,28,2026-05-05 01:28:32,1,1,14.33,1.68,entertainment,pos,0,Low,8,54.15,1216.18,0
TX008236,USR430,28,2026-05-05 02:49:20,2,1,38.17,19.9,online_retail,mobile,0,Medium,9,52.37,80.8,0
TX000497,USR430,28,2026-05-09 09:26:31,9,5,189.52,1.93,grocery,web,0,High,10,66.09,6157.18,0
TX010379,USR430,28,2026-05-09 15:08:43,15,5,10.03,3.55,grocery,pos,0,Low,11,60.99,342.2,0
TX000172,USR430,28,2026-05-11 07:31:51,7,0,92.18,1.64,gas,web,1,Medium,12,63.59,2423.13,0
TX013780,USR430,28,2026-05-12 03:14:19,3,1,65.35,5.58,grocery,mobile,0,Medium,13,63.73,1182.47,0
TX001584,USR430,28,2026-05-13 17:11:42,17,2,7.47,5.82,grocery,mobile,0,Low,14,59.71,2277.38,0
TX004394,USR430,28,2026-05-15 05:05:33,5,4,57.91,10.93,grocery,web,0,Medium,15,59.59,2153.85,0
TX004539,USR430,28,2026-05-19 12:54:29,12,1,35.62,5.17,entertainment,web,0,Medium,16,58.09,6228.93,0
TX010432,USR430,28,2026-05-19 14:45:34,14,1,36.27,4.74,grocery,web,0,Medium,17,56.81,111.08,0
TX013851,USR430,28,2026-05-20 02:22:57,2,2,46.36,2.25,entertainment,mobile,0,Medium,18,56.23,697.38,0
TX004893,USR430,28,2026-05-20 07:09:09,7,2,23.33,3.18,gas,mobile,0,Medium,19,54.5,286.2,0
TX013432,USR430,28,2026-05-21 12:51:33,12,3,35.52,0.84,travel,pos,0,Medium,20,53.55,1782.4,0
TX009298,USR430,28,2026-05-21 15:36:04,15,3,42.16,23.87,grocery,web,0,Medium,21,53.0,164.52,0
TX007725,USR430,28,2026-05-21 18:37:34,18,3,69.83,4.0,grocery,pos,0,Medium,22,53.77,181.5,0
TX014188,USR430,28,2026-05-22 06:42:22,6,4,7.19,32.1,grocery,web,0,Low,23,51.74,724.8,0
TX004740,USR430,28,2026-05-23 06:53:55,6,5,120.41,3.88,grocery,pos,0,High,24,54.6,1451.55,0
TX014226,USR430,28,2026-05-23 22:57:00,22,5,10.43,0.46,grocery,mobile,0,Low,25,52.84,963.08,0
TX007787,USR430,28,2026-05-24 02:32:40,2,6,70.93,2.61,gas,web,0,Medium,26,53.53,215.67,0
TX013055,USR430,28,2026-05-24 06:58:15,6,6,35.85,4.47,grocery,mobile,0,Medium,27,52.88,265.58,0
TX014053,USR430,28,2026-05-25 04:17:05,4,0,9.2,4.85,entertainment,mobile,0,Low,28,51.32,1278.83,0
TX009317,USR430,28,2026-05-27 21:23:46,21,2,56.16,10.1,entertainment,mobile,0,Medium,29,51.49,3906.68,0
TX004319,USR430,28,2026-05-30 09:56:50,9,5,12.87,5.52,online_retail,pos,0,Low,30,50.2,3633.07,0
TX012221,USR431,45,2026-05-02 06:42:31,6,5,96.43,2.99,travel,pos,0,Medium,1,96.43,-1.0,0
TX008385,USR431,45,2026-05-02 10:48:32,10,5,16.27,1.49,services,pos,0,Low,2,56.35,246.02,0
TX004460,USR431,45,2026-05-04 02:25:13,2,0,7.43,2.75,grocery,mobile,0,Low,3,40.04,2376.68,0
TX003069,USR431,45,2026-05-05 07:40:18,7,1,153.52,9.26,grocery,pos,0,High,4,68.41,1755.08,0
TX012652,USR431,45,2026-05-06 01:53:24,1,2,39.7,12.55,grocery,mobile,0,Medium,5,62.67,1093.1,0
TX004299,USR431,45,2026-05-10 03:11:37,3,6,78.82,2.0,entertainment,pos,0,Medium,6,65.36,5838.22,0
TX011548,USR431,45,2026-05-11 07:42:31,7,0,14.13,15.01,gas,web,0,Low,7,58.04,1710.9,0
TX002082,USR431,45,2026-05-11 19:51:50,19,0,4.99,8.87,grocery,mobile,0,Low,8,51.41,729.32,0
TX013240,USR431,45,2026-05-13 02:38:05,2,2,176.83,1.55,travel,mobile,0,High,9,65.35,1846.25,0
TX008624,USR431,45,2026-05-16 14:51:47,14,5,32.9,6.03,grocery,pos,0,Medium,10,62.1,5053.7,0
TX011578,USR431,45,2026-05-17 05:11:34,5,6,54.13,6.98,online_retail,pos,0,Medium,11,61.38,859.78,0
TX003941,USR431,45,2026-05-18 12:11:49,12,0,63.85,1.25,travel,mobile,0,Medium,12,61.58,1860.25,0
TX006081,USR431,45,2026-05-18 14:44:36,14,0,23.68,0.88,gas,mobile,0,Medium,13,58.67,152.78,0
TX005508,USR431,45,2026-05-18 17:12:12,17,0,41.52,7.91,online_retail,mobile,0,Medium,14,57.44,147.6,0
TX000653,USR431,45,2026-05-19 06:58:16,6,1,163.03,2.6,grocery,pos,0,High,15,64.48,826.07,0
TX002446,USR431,45,2026-05-19 21:07:34,21,1,32.06,27.51,travel,pos,0,Medium,16,62.46,849.3,0
TX013324,USR431,45,2026-05-22 09:47:16,9,4,84.95,35.35,grocery,pos,0,Medium,17,63.78,3639.7,0
TX004093,USR431,45,2026-05-22 17:10:13,17,4,4.52,7.9,grocery,pos,0,Low,18,60.49,442.95,0
TX004363,USR431,45,2026-05-22 23:58:24,23,4,101.88,14.04,gas,pos,0,High,19,62.67,408.18,0
TX008749,USR431,45,2026-05-23 07:07:38,7,5,7.23,1.31,entertainment,mobile,0,Low,20,59.89,429.23,0
TX002936,USR431,45,2026-05-25 05:21:42,5,0,90.87,0.91,online_retail,pos,0,Medium,21,61.37,2774.07,0
TX011519,USR431,45,2026-05-25 12:25:21,12,0,48.94,3.78,gas,mobile,0,Medium,22,60.8,423.65,0
TX006331,USR431,45,2026-05-26 01:41:00,1,1,30.09,0.96,grocery,mobile,0,Medium,23,59.47,795.65,0
TX003793,USR431,45,2026-05-26 07:29:00,7,1,29.98,6.48,online_retail,pos,1,Medium,24,58.24,348.0,0
TX006816,USR431,45,2026-05-27 07:26:02,7,2,25.72,1.75,online_retail,pos,0,Medium,25,56.94,1437.03,0
TX001740,USR431,45,2026-05-28 15:11:12,15,3,14.58,5.63,gas,pos,0,Low,26,55.31,1905.17,0
TX009087,USR431,45,2026-05-29 02:30:13,2,4,26.95,3.64,grocery,pos,0,Medium,27,54.26,679.02,0
TX010999,USR431,45,2026-05-29 17:05:28,17,4,301.29,9.63,entertainment,web,0,High,28,63.08,875.25,0
TX007519,USR431,45,2026-05-30 09:25:21,9,5,121.79,6.63,online_retail,pos,0,High,29,65.11,979.88,0
TX011795,USR432,52,2026-05-01 05:28:54,5,4,13.86,2.76,grocery,web,0,Low,1,13.86,-1.0,0
TX010350,USR432,52,2026-05-01 09:27:04,9,4,43.28,0.87,entertainment,pos,0,Medium,2,28.57,238.17,0
TX001174,USR432,52,2026-05-01 16:15:41,16,4,36.45,5.45,entertainment,mobile,0,Medium,3,31.2,408.62,0
TX005643,USR432,52,2026-05-02 17:47:04,17,5,28.72,0.55,grocery,pos,0,Medium,4,30.58,1531.38,0
TX005816,USR432,52,2026-05-02 20:45:01,20,5,12.15,19.99,gas,pos,0,Low,5,26.89,177.95,0
TX003480,USR432,52,2026-05-03 08:52:30,8,6,51.72,8.45,entertainment,pos,0,Medium,6,31.03,727.48,0
TX010517,USR432,52,2026-05-04 04:37:30,4,0,77.17,12.32,grocery,pos,0,Medium,7,37.62,1185.0,0
TX011269,USR432,52,2026-05-04 18:06:17,18,0,14.38,1.4,grocery,pos,0,Low,8,34.72,808.78,0
TX008809,USR432,52,2026-05-05 14:09:22,14,1,234.05,6.87,grocery,pos,0,High,9,56.86,1203.08,0
TX014605,USR432,52,2026-05-05 23:27:16,23,1,151.71,2.01,services,mobile,0,High,10,66.35,557.9,0
TX009590,USR432,52,2026-05-07 21:08:15,21,3,57.29,5.36,services,pos,0,Medium,11,65.53,2740.98,0
TX005937,USR432,52,2026-05-08 02:36:21,2,4,9.66,1.35,gas,pos,1,Low,12,60.87,328.1,0
TX007071,USR432,52,2026-05-08 09:15:00,9,4,49.47,4.05,entertainment,mobile,0,Medium,13,59.99,398.65,0
TX011245,USR432,52,2026-05-08 16:33:13,16,4,43.9,0.86,gas,pos,0,Medium,14,58.84,438.22,0
TX002983,USR432,52,2026-05-09 10:28:47,10,5,55.32,3.7,gas,pos,0,Medium,15,58.61,1075.57,0
TX014222,USR432,52,2026-05-10 23:47:43,23,6,162.47,0.62,grocery,mobile,0,High,16,65.1,2238.93,0
TX014029,USR432,52,2026-05-11 21:08:38,21,0,27.77,36.47,online_retail,pos,0,Medium,17,62.9,1280.92,0
TX011945,USR432,52,2026-05-13 06:24:18,6,2,256.68,5.43,services,mobile,0,High,18,73.67,1995.67,0
TX007196,USR432,52,2026-05-14 19:45:41,19,3,49.72,4.51,grocery,mobile,0,Medium,19,72.41,2241.38,0
TX014562,USR432,52,2026-05-15 14:09:14,14,4,24.77,10.09,online_retail,pos,0,Medium,20,70.03,1103.55,0
TX014225,USR432,52,2026-05-19 11:05:11,11,1,364.81,0.94,online_retail,pos,0,High,21,84.06,5575.95,0
TX010208,USR432,52,2026-05-20 09:52:46,9,2,75.94,1.76,entertainment,pos,0,Medium,22,83.7,1367.58,0
TX010497,USR432,52,2026-05-20 21:06:03,21,2,21.02,8.48,entertainment,pos,0,Medium,23,80.97,673.28,0
TX006664,USR432,52,2026-05-21 00:50:42,0,3,36.03,5.44,entertainment,mobile,0,Medium,24,79.1,224.65,0
TX008494,USR432,52,2026-05-21 18:12:35,18,3,62.5,1.89,online_retail,pos,0,Medium,25,78.43,1041.88,0
TX006335,USR432,52,2026-05-23 14:38:21,14,5,28.48,9.75,grocery,web,0,Medium,26,76.51,2665.77,0
TX011597,USR432,52,2026-05-23 19:56:25,19,5,37.86,6.44,travel,mobile,0,Medium,27,75.08,318.07,0
TX009618,USR432,52,2026-05-24 03:01:09,3,6,14.63,8.22,online_retail,web,1,Low,28,72.92,424.73,0
TX013452,USR432,52,2026-05-26 06:08:56,6,1,6.14,7.15,services,web,0,Low,29,70.62,3067.78,0
TX004481,USR432,52,2026-05-27 00:32:03,0,2,36.83,1.98,grocery,mobile,0,Medium,30,69.49,1103.12,0
TX007325,USR432,52,2026-05-27 06:40:29,6,2,38.09,4.09,grocery,web,0,Medium,31,68.48,368.43,0
TX006845,USR432,52,2026-05-28 02:24:47,2,3,56.1,0.48,grocery,mobile,0,Medium,32,68.09,1184.3,0
TX008978,USR432,52,2026-05-28 04:58:27,4,3,18.61,2.43,online_retail,pos,0,Low,33,66.59,153.67,0
TX006783,USR432,52,2026-05-30 20:24:32,20,5,8.67,3.34,grocery,web,0,Low,34,64.89,3806.08,0
TX010177,USR433,55,2026-05-01 14:38:02,14,4,12.61,9.51,entertainment,pos,0,Low,1,12.61,-1.0,0
TX005387,USR433,55,2026-05-02 06:38:02,6,5,95.17,8.29,online_retail,mobile,0,Medium,2,53.89,960.0,0
TX006086,USR433,55,2026-05-02 17:07:59,17,5,17.0,1.82,grocery,mobile,0,Low,3,41.59,629.95,0
TX001387,USR433,55,2026-05-05 05:49:55,5,1,21.28,1.77,travel,web,1,Medium,4,36.52,3641.93,0
TX004170,USR433,55,2026-05-05 08:32:10,8,1,24.23,21.51,gas,pos,0,Medium,5,34.06,162.25,0
TX014889,USR433,55,2026-05-10 19:09:32,19,6,17.83,3.15,grocery,pos,0,Low,6,31.35,7837.37,0
TX000346,USR433,55,2026-05-11 03:04:54,3,0,16.56,5.14,travel,pos,0,Low,7,29.24,475.37,0
TX014246,USR433,55,2026-05-12 07:06:30,7,1,13.86,11.5,entertainment,pos,0,Low,8,27.32,1681.6,0
TX001153,USR433,55,2026-05-12 07:48:56,7,1,134.38,4.07,online_retail,pos,0,High,9,39.21,42.43,1
TX006064,USR433,55,2026-05-13 00:36:07,0,2,65.37,3.74,online_retail,web,0,Medium,10,41.83,1007.18,0
TX002796,USR433,55,2026-05-13 05:20:01,5,2,115.33,3.07,grocery,mobile,0,High,11,48.51,283.9,0
TX008361,USR433,55,2026-05-14 06:27:03,6,3,141.08,2.43,travel,web,0,High,12,56.22,1507.03,0
TX000842,USR433,55,2026-05-14 09:59:09,9,3,3.16,5.32,grocery,web,0,Low,13,52.14,212.1,0
TX013283,USR433,55,2026-05-15 05:15:12,5,4,46.69,0.5,services,mobile,0,Medium,14,51.75,1156.05,0
TX008934,USR433,55,2026-05-17 12:08:42,12,6,18.43,2.91,grocery,pos,0,Low,15,49.53,3293.5,0
TX013767,USR433,55,2026-05-17 13:14:58,13,6,101.17,8.57,grocery,web,0,High,16,52.76,66.27,0
TX003545,USR433,55,2026-05-20 15:34:22,15,2,15.78,7.45,grocery,pos,0,Low,17,50.58,4459.4,0
TX007187,USR433,55,2026-05-21 21:00:29,21,3,11.54,24.37,gas,web,0,Low,18,48.42,1766.12,0
TX012900,USR433,55,2026-05-23 18:08:36,18,5,7.89,12.24,online_retail,mobile,0,Low,19,46.28,2708.12,0
TX011437,USR433,55,2026-05-25 01:01:46,1,0,24.47,7.31,services,mobile,0,Medium,20,45.19,1853.17,0
TX006855,USR433,55,2026-05-25 09:34:22,9,0,82.68,4.64,online_retail,web,0,Medium,21,46.98,512.6,0
TX007306,USR433,55,2026-05-25 15:15:20,15,0,42.78,2.59,grocery,pos,0,Medium,22,46.79,340.97,0
TX005332,USR433,55,2026-05-25 19:30:11,19,0,9.95,8.2,gas,pos,0,Low,23,45.18,254.85,0
TX009412,USR433,55,2026-05-27 00:35:41,0,2,285.05,6.61,grocery,mobile,0,High,24,55.18,1745.5,0
TX004697,USR433,55,2026-05-27 01:59:17,1,2,63.4,2.86,grocery,mobile,0,Medium,25,55.51,83.6,0
TX006759,USR433,55,2026-05-28 05:08:36,5,3,72.05,1.58,grocery,pos,0,Medium,26,56.14,1629.32,0
TX011177,USR433,55,2026-05-29 06:02:34,6,4,119.7,4.21,grocery,pos,0,High,27,58.5,1493.97,0
TX010744,USR433,55,2026-05-29 13:19:04,13,4,6.42,17.94,grocery,mobile,0,Low,28,56.64,436.5,0
TX006761,USR433,55,2026-05-29 14:13:14,14,4,13.31,5.12,grocery,mobile,0,Low,29,55.14,54.17,1
TX014260,USR433,55,2026-05-29 21:17:04,21,4,75.42,4.64,entertainment,web,0,Medium,30,55.82,423.83,0
TX006323,USR433,55,2026-05-30 01:03:41,1,5,14.72,7.45,online_retail,pos,0,Low,31,54.49,226.62,0
TX011522,USR433,55,2026-05-30 15:48:58,15,5,25.15,7.99,grocery,pos,0,Medium,32,53.58,885.28,0
TX011738,USR433,55,2026-05-30 23:58:43,23,5,30.64,6.04,online_retail,mobile,0,Medium,33,52.88,489.75,0
TX005584,USR434,40,2026-05-04 11:28:09,11,0,9.23,4.26,grocery,web,0,Low,1,9.23,-1.0,0
TX004010,USR434,40,2026-05-05 23:00:10,23,1,23.08,2.44,gas,pos,0,Medium,2,16.16,2132.02,0
TX013903,USR434,40,2026-05-06 00:52:37,0,2,82.64,14.97,grocery,pos,0,Medium,3,38.32,112.45,0
TX003501,USR434,40,2026-05-06 08:17:13,8,2,68.68,2.68,gas,mobile,0,Medium,4,45.91,444.6,0
TX011012,USR434,40,2026-05-06 18:50:45,18,2,100.79,29.57,online_retail,pos,0,High,5,56.88,633.53,0
TX004760,USR434,40,2026-05-06 21:39:18,21,2,90.91,5.39,online_retail,pos,0,Medium,6,62.56,168.55,0
TX011216,USR434,40,2026-05-07 12:42:33,12,3,49.69,4.77,grocery,mobile,0,Medium,7,60.72,903.25,0
TX009301,USR434,40,2026-05-08 07:00:25,7,4,45.91,11.16,grocery,mobile,0,Medium,8,58.87,1097.87,0
TX009950,USR434,40,2026-05-08 11:58:19,11,4,42.66,2.05,gas,mobile,0,Medium,9,57.07,297.9,0
TX001678,USR434,40,2026-05-11 09:12:45,9,0,17.69,8.92,entertainment,pos,0,Low,10,53.13,4154.43,0
TX005695,USR434,40,2026-05-11 11:16:40,11,0,11.82,5.15,entertainment,pos,0,Low,11,49.37,123.92,0
TX004790,USR434,40,2026-05-11 12:08:21,12,0,16.62,7.34,services,pos,0,Low,12,46.64,51.68,1
TX004302,USR434,40,2026-05-12 03:36:41,3,1,23.9,1.97,grocery,pos,0,Medium,13,44.89,928.33,0
TX007993,USR434,40,2026-05-12 05:30:59,5,1,17.19,1.95,grocery,pos,0,Low,14,42.92,114.3,0
TX013035,USR434,40,2026-05-13 09:11:26,9,2,50.09,0.5,online_retail,pos,0,Medium,15,43.39,1660.45,0
TX004868,USR434,40,2026-05-13 18:01:22,18,2,40.52,2.59,online_retail,web,0,Medium,16,43.21,529.93,0
TX001083,USR434,40,2026-05-13 18:32:29,18,2,45.12,2.43,travel,web,0,Medium,17,43.33,31.12,1
TX001451,USR434,40,2026-05-14 21:31:26,21,3,47.06,2.01,services,pos,0,Medium,18,43.53,1618.95,0
TX008154,USR434,40,2026-05-15 15:40:19,15,4,109.47,3.9,grocery,pos,0,High,19,47.0,1088.88,0
TX003599,USR434,40,2026-05-16 01:17:17,1,5,32.83,4.84,online_retail,web,0,Medium,20,46.3,576.97,0
TX006003,USR434,40,2026-05-16 20:00:51,20,5,90.77,8.16,entertainment,pos,0,Medium,21,48.41,1123.57,0
TX000634,USR434,40,2026-05-17 10:10:56,10,6,55.51,8.84,travel,pos,0,Medium,22,48.74,850.08,0
TX001922,USR434,40,2026-05-18 10:30:10,10,0,102.48,9.78,grocery,pos,0,High,23,51.07,1459.23,0
TX001651,USR434,40,2026-05-19 08:01:21,8,1,166.44,10.29,online_retail,web,0,High,24,55.88,1291.18,0
TX001449,USR434,40,2026-05-21 12:52:28,12,3,58.95,6.24,grocery,mobile,0,Medium,25,56.0,3171.12,0
TX008745,USR434,40,2026-05-21 17:43:14,17,3,36.74,4.79,online_retail,web,0,Medium,26,55.26,290.77,0
TX006386,USR434,40,2026-05-21 20:52:17,20,3,36.5,13.67,grocery,pos,0,Medium,27,54.57,189.05,0
TX013981,USR434,40,2026-05-22 16:40:49,16,4,20.69,10.3,services,web,0,Medium,28,53.36,1188.53,0
TX008206,USR434,40,2026-05-24 13:22:14,13,6,20.01,0.76,online_retail,pos,0,Medium,29,52.21,2681.42,0
TX001096,USR434,40,2026-05-25 07:03:04,7,0,81.62,3.64,online_retail,pos,0,Medium,30,53.19,1060.83,0
TX009032,USR434,40,2026-05-25 11:03:35,11,0,12.63,0.51,services,web,0,Low,31,51.88,240.52,0
TX006406,USR434,40,2026-05-26 02:33:15,2,1,166.46,0.5,entertainment,mobile,0,High,32,55.46,929.67,0
TX002344,USR434,40,2026-05-27 22:11:56,22,2,28.45,2.43,online_retail,pos,0,Medium,33,54.64,2618.68,0
TX001321,USR434,40,2026-05-27 22:20:37,22,2,579.45,3.84,grocery,pos,0,Critical,34,70.08,8.68,1
TX008308,USR434,40,2026-05-30 10:01:10,10,5,16.56,2.69,online_retail,pos,0,Low,35,68.55,3580.55,0
TX001329,USR434,40,2026-05-30 19:52:33,19,5,42.53,0.53,grocery,web,0,Medium,36,67.82,591.38,0
TX002628,USR434,40,2026-05-30 20:01:37,20,5,23.29,11.36,travel,web,0,Medium,37,66.62,9.07,1
TX009685,USR435,36,2026-05-01 09:32:21,9,4,14.98,1.92,gas,pos,0,Low,1,14.98,-1.0,0
TX003262,USR435,36,2026-05-01 10:23:23,10,4,95.95,8.06,grocery,web,0,Medium,2,55.46,51.03,1
TX006074,USR435,36,2026-05-01 17:29:39,17,4,10.96,1.98,gas,mobile,0,Low,3,40.63,426.27,0
TX014930,USR435,36,2026-05-02 00:40:59,0,5,16.84,2.47,entertainment,pos,0,Low,4,34.68,431.33,0
TX000001,USR435,36,2026-05-04 09:03:19,9,0,59.52,7.54,online_retail,pos,0,Medium,5,39.65,3382.33,0
TX011399,USR435,36,2026-05-06 16:06:50,16,2,69.75,2.95,entertainment,mobile,0,Medium,6,44.67,3303.52,0
TX014796,USR435,36,2026-05-07 21:09:07,21,3,8.23,5.5,entertainment,web,0,Low,7,39.46,1742.28,0
TX007789,USR435,36,2026-05-08 06:31:32,6,4,59.24,6.25,gas,pos,0,Medium,8,41.93,562.42,0
TX005731,USR435,36,2026-05-08 23:00:19,23,4,37.67,0.81,gas,mobile,0,Medium,9,41.46,988.78,0
TX004069,USR435,36,2026-05-10 13:13:37,13,6,13.23,7.95,entertainment,mobile,0,Low,10,38.64,2293.3,0
TX003293,USR435,36,2026-05-10 20:02:15,20,6,15.05,1.45,online_retail,pos,0,Low,11,36.49,408.63,0
TX013507,USR435,36,2026-05-11 01:15:51,1,0,4.33,1.18,grocery,web,0,Low,12,33.81,313.6,0
TX000803,USR435,36,2026-05-11 20:13:47,20,0,184.46,1.87,grocery,pos,0,High,13,45.4,1137.93,0
TX010402,USR435,36,2026-05-12 02:01:38,2,1,91.42,11.91,online_retail,pos,0,Medium,14,48.69,347.85,0
TX009611,USR435,36,2026-05-14 01:53:47,1,3,9.12,0.66,grocery,web,0,Low,15,46.05,2872.15,0
TX007337,USR435,36,2026-05-14 19:16:08,19,3,73.62,9.79,online_retail,pos,0,Medium,16,47.77,1042.35,0
TX001589,USR435,36,2026-05-15 09:17:25,9,4,18.65,6.74,online_retail,mobile,0,Low,17,46.06,841.28,0
